ticker,interval_minutes,aligned_bar_utc,article_count,weighted_article_count,avg_word_count,unique_sites
AAPL,15,2018-12-27T21:30:00+00:00,4,3.968183,490.25,4
AAPL,15,2018-12-27T21:45:00+00:00,2,1.988932,253.50,2
AAPL,15,2018-12-28T13:30:00+00:00,102,69.929944,949.53,53
AAPL,15,2018-12-28T13:45:00+00:00,3,2.979240,422.33,2
AAPL,15,2018-12-28T14:00:00+00:00,4,3.990313,865.00,4
AAPL,15,2018-12-28T14:15:00+00:00,1,0.990325,712.00,1
AAPL,15,2018-12-28T14:30:00+00:00,3,2.985476,757.00,3
AAPL,15,2018-12-28T14:45:00+00:00,3,2.987549,691.67,2
AAPL,15,2018-12-28T15:00:00+00:00,3,2.984780,1086.00,3
AAPL,15,2018-12-28T15:15:00+00:00,6,5.970942,956.00,3
AAPL,15,2018-12-28T15:30:00+00:00,3,2.984076,607.00,3
AAPL,15,2018-12-28T15:45:00+00:00,4,3.980619,722.00,4
AAPL,15,2018-12-28T16:00:00+00:00,2,1.983403,859.00,2
AAPL,15,2018-12-28T16:15:00+00:00,3,2.985458,356.67,3
AAPL,15,2018-12-28T16:30:00+00:00,1,0.996534,661.00,1
AAPL,15,2018-12-28T16:45:00+00:00,1,0.997919,458.00,1
AAPL,15,2018-12-28T17:00:00+00:00,6,5.982698,1938.00,6
AAPL,15,2018-12-28T17:15:00+00:00,4,3.979229,377.75,4
AAPL,15,2018-12-28T17:30:00+00:00,4,3.988905,612.75,2
AAPL,15,2018-12-28T17:45:00+00:00,2,1.983403,159.00,2
AAPL,15,2018-12-28T18:00:00+00:00,3,2.984780,849.33,2
AAPL,15,2018-12-28T18:30:00+00:00,3,2.984073,420.00,3
AAPL,15,2018-12-28T18:45:00+00:00,3,2.978553,431.67,2
AAPL,15,2018-12-28T19:00:00+00:00,4,3.993760,704.00,3
AAPL,15,2018-12-28T19:15:00+00:00,2,1.980650,914.50,2
AAPL,15,2018-12-28T20:00:00+00:00,2,1.995146,1237.00,2
AAPL,15,2018-12-28T20:15:00+00:00,3,2.993757,1208.33,2
AAPL,15,2018-12-28T20:30:00+00:00,1,0.991013,977.00,1
AAPL,15,2018-12-31T13:30:00+00:00,232,85.789815,1091.71,64
AAPL,15,2018-12-31T13:45:00+00:00,1,0.992390,578.00,1
AAPL,15,2018-12-31T14:00:00+00:00,1,0.994460,855.00,1
AAPL,15,2018-12-31T14:15:00+00:00,3,2.975795,586.33,3
AAPL,15,2018-12-31T14:30:00+00:00,2,1.984785,656.00,2
AAPL,15,2018-12-31T14:45:00+00:00,1,0.996534,809.00,1
AAPL,15,2018-12-31T15:00:00+00:00,3,2.993068,624.33,3
AAPL,15,2018-12-31T15:15:00+00:00,2,1.983403,418.00,2
AAPL,15,2018-12-31T15:30:00+00:00,2,1.994452,683.00,2
AAPL,15,2018-12-31T16:00:00+00:00,2,1.997226,771.00,2
AAPL,15,2018-12-31T16:15:00+00:00,3,2.997224,1213.00,3
AAPL,15,2018-12-31T16:30:00+00:00,1,0.997919,967.00,1
AAPL,15,2018-12-31T16:45:00+00:00,2,1.995145,1211.00,2
AAPL,15,2018-12-31T17:00:00+00:00,4,3.984771,608.00,3
AAPL,15,2018-12-31T17:15:00+00:00,2,1.987539,645.00,2
AAPL,15,2018-12-31T17:30:00+00:00,1,0.995151,320.00,1
AAPL,15,2018-12-31T17:45:00+00:00,1,0.993769,267.00,1
AAPL,15,2018-12-31T18:00:00+00:00,1,0.997919,659.00,1
AAPL,15,2018-12-31T18:15:00+00:00,1,0.999306,1285.00,1
AAPL,15,2018-12-31T18:30:00+00:00,4,3.975079,1817.25,4
AAPL,15,2018-12-31T18:45:00+00:00,1,0.992390,2058.00,1
AAPL,15,2018-12-31T19:00:00+00:00,4,3.985470,545.00,4
AAPL,15,2018-12-31T19:30:00+00:00,1,0.997919,646.00,1
AAPL,15,2018-12-31T19:45:00+00:00,1,1.000000,841.00,1
AAPL,15,2018-12-31T20:15:00+00:00,4,3.978540,1198.00,3
AAPL,15,2019-01-02T13:30:00+00:00,182,103.585442,735.54,60
AAPL,15,2019-01-02T14:00:00+00:00,5,4.982001,957.20,5
AAPL,15,2019-01-02T14:15:00+00:00,3,2.990325,421.33,2
AAPL,15,2019-01-02T14:30:00+00:00,5,4.978544,682.20,4
AAPL,15,2019-01-02T14:45:00+00:00,7,6.957103,796.71,7
AAPL,15,2019-01-02T15:00:00+00:00,1,1.000000,182.00,1
AAPL,15,2019-01-02T15:15:00+00:00,11,10.950880,1462.91,7
AAPL,15,2019-01-02T15:30:00+00:00,5,4.962675,412.60,5
AAPL,15,2019-01-02T15:45:00+00:00,2,1.984780,319.50,1
AAPL,15,2019-01-02T16:00:00+00:00,2,1.986850,1296.00,1
AAPL,15,2019-01-02T16:15:00+00:00,4,3.969571,331.25,4
AAPL,15,2019-01-02T17:00:00+00:00,7,6.957094,1019.29,6
AAPL,15,2019-01-02T17:15:00+00:00,4,3.977847,637.50,4
AAPL,15,2019-01-02T17:30:00+00:00,1,0.995151,150.00,1
AAPL,15,2019-01-02T18:00:00+00:00,1,0.999306,72.00,1
AAPL,15,2019-01-02T18:15:00+00:00,1,0.991701,62.00,1
AAPL,15,2019-01-02T18:45:00+00:00,5,4.972318,656.60,5
AAPL,15,2019-01-02T19:00:00+00:00,3,2.984778,1686.33,2
AAPL,15,2019-01-02T19:15:00+00:00,3,2.988918,658.00,2
AAPL,15,2019-01-02T19:30:00+00:00,7,6.977157,849.71,7
AAPL,15,2019-01-02T19:45:00+00:00,6,5.970230,511.50,5
AAPL,15,2019-01-02T20:00:00+00:00,4,3.988223,748.25,2
AAPL,15,2019-01-02T20:15:00+00:00,5,4.983381,1137.60,4
AAPL,15,2019-01-02T20:30:00+00:00,2,1.988230,489.50,2
AAPL,15,2019-01-02T21:00:00+00:00,2,1.989611,619.50,2
AAPL,15,2019-01-02T21:15:00+00:00,2,1.990994,560.00,2
AAPL,15,2019-01-02T21:45:00+00:00,6,5.943481,907.67,6
AAPL,15,2019-01-03T13:30:00+00:00,712,476.666924,595.55,145
AAPL,15,2019-01-03T13:45:00+00:00,16,15.907962,479.38,11
AAPL,15,2019-01-03T14:00:00+00:00,21,20.919007,664.14,12
AAPL,15,2019-01-03T14:15:00+00:00,17,16.932842,676.29,12
AAPL,15,2019-01-03T14:30:00+00:00,19,18.925936,679.32,12
AAPL,15,2019-01-03T14:45:00+00:00,18,17.905197,528.11,15
AAPL,15,2019-01-03T15:00:00+00:00,16,15.930800,914.56,11
AAPL,15,2019-01-03T15:15:00+00:00,11,10.968833,514.45,8
AAPL,15,2019-01-03T15:30:00+00:00,14,13.923890,667.86,10
AAPL,15,2019-01-03T15:45:00+00:00,16,15.910760,617.62,11
AAPL,15,2019-01-03T16:00:00+00:00,15,14.917627,553.27,9
AAPL,15,2019-01-03T16:15:00+00:00,12,11.954972,750.83,9
AAPL,15,2019-01-03T16:30:00+00:00,15,14.932132,982.40,10
AAPL,15,2019-01-03T16:45:00+00:00,8,7.965380,444.75,5
AAPL,15,2019-01-03T17:00:00+00:00,19,18.933550,410.58,13
AAPL,15,2019-01-03T17:15:00+00:00,15,14.949454,559.07,10
AAPL,15,2019-01-03T17:30:00+00:00,21,20.922452,697.24,12
AAPL,15,2019-01-03T17:45:00+00:00,19,18.885841,453.89,15
AAPL,15,2019-01-03T18:00:00+00:00,14,13.931496,551.93,9
AAPL,15,2019-01-03T18:15:00+00:00,17,16.905193,640.24,10
AAPL,15,2019-01-03T18:30:00+00:00,9,8.968146,724.56,6
AAPL,15,2019-01-03T18:45:00+00:00,11,10.927370,573.36,6
AAPL,15,2019-01-03T19:00:00+00:00,14,13.943910,566.21,10
AAPL,15,2019-01-03T19:15:00+00:00,8,7.963989,415.75,4
AAPL,15,2019-01-03T19:30:00+00:00,13,12.935638,480.23,10
AAPL,15,2019-01-03T19:45:00+00:00,11,10.921853,395.64,8
AAPL,15,2019-01-03T20:00:00+00:00,17,16.907959,465.59,9
AAPL,15,2019-01-03T20:15:00+00:00,9,8.953613,614.22,7
AAPL,15,2019-01-03T20:30:00+00:00,9,8.964007,581.78,6
AAPL,15,2019-01-03T20:45:00+00:00,7,6.960549,448.14,7
AAPL,15,2019-01-03T21:00:00+00:00,6,5.978525,908.17,6
AAPL,15,2019-01-03T21:15:00+00:00,10,9.947428,444.30,8
AAPL,15,2019-01-03T21:30:00+00:00,13,12.943232,560.38,7
AAPL,15,2019-01-03T21:45:00+00:00,15,14.922479,558.47,10
AAPL,15,2019-01-04T13:30:00+00:00,474,307.088141,623.32,112
AAPL,15,2019-01-04T13:45:00+00:00,5,4.977157,645.00,5
AAPL,15,2019-01-04T14:00:00+00:00,18,17.980597,1519.39,12
AAPL,15,2019-01-04T14:15:00+00:00,6,5.968861,785.50,6
AAPL,15,2019-01-04T14:30:00+00:00,7,6.964711,908.43,6
AAPL,15,2019-01-04T14:45:00+00:00,4,3.977860,543.75,4
AAPL,15,2019-01-04T15:00:00+00:00,6,5.970948,552.67,6
AAPL,15,2019-01-04T15:15:00+00:00,7,6.963304,588.86,7
AAPL,15,2019-01-04T15:30:00+00:00,7,6.948842,803.00,4
AAPL,15,2019-01-04T15:45:00+00:00,7,6.959867,551.57,7
AAPL,15,2019-01-04T16:00:00+00:00,10,9.943941,613.60,5
AAPL,15,2019-01-04T16:15:00+00:00,9,8.965399,536.11,8
AAPL,15,2019-01-04T16:30:00+00:00,9,8.973688,663.22,8
AAPL,15,2019-01-04T16:45:00+00:00,12,11.948739,757.75,8
AAPL,15,2019-01-04T17:00:00+00:00,7,6.968187,1021.29,6
AAPL,15,2019-01-04T17:15:00+00:00,6,5.952976,482.00,5
AAPL,15,2019-01-04T17:30:00+00:00,7,6.955047,781.00,4
AAPL,15,2019-01-04T17:45:00+00:00,3,2.987534,429.67,3
AAPL,15,2019-01-04T18:00:00+00:00,2,2.000000,725.00,2
AAPL,15,2019-01-04T18:15:00+00:00,6,5.976444,553.17,4
AAPL,15,2019-01-04T18:30:00+00:00,6,5.975763,667.83,5
AAPL,15,2019-01-04T18:45:00+00:00,9,8.935685,1041.33,6
AAPL,15,2019-01-04T19:00:00+00:00,4,3.988244,1137.25,3
AAPL,15,2019-01-04T19:15:00+00:00,8,7.939838,607.12,7
AAPL,15,2019-01-04T19:30:00+00:00,4,3.977176,696.25,3
AAPL,15,2019-01-04T19:45:00+00:00,5,4.970236,779.80,5
AAPL,15,2019-01-04T20:00:00+00:00,4,3.977171,559.50,4
AAPL,15,2019-01-04T20:15:00+00:00,7,6.966772,545.86,6
AAPL,15,2019-01-04T20:30:00+00:00,6,5.974404,899.17,5
AAPL,15,2019-01-04T20:45:00+00:00,3,2.980621,732.33,2
AAPL,15,2019-01-07T13:30:00+00:00,601,210.092824,863.99,140
AAPL,15,2019-01-07T13:45:00+00:00,5,4.972313,842.80,5
AAPL,15,2019-01-07T14:00:00+00:00,10,9.955023,741.90,9
AAPL,15,2019-01-07T14:15:00+00:00,5,4.975076,1215.20,4
AAPL,15,2019-01-07T14:30:00+00:00,6,5.956418,606.83,5
AAPL,15,2019-01-07T14:45:00+00:00,4,3.973018,1386.75,2
AAPL,15,2019-01-07T15:00:00+00:00,8,7.950189,469.88,7
AAPL,15,2019-01-07T15:15:00+00:00,5,4.983380,487.80,5
AAPL,15,2019-01-07T15:30:00+00:00,8,7.972993,1278.25,7
AAPL,15,2019-01-07T15:45:00+00:00,3,2.983381,584.33,3
AAPL,15,2019-01-07T16:00:00+00:00,4,3.978536,1189.75,4
AAPL,15,2019-01-07T16:30:00+00:00,4,3.974389,873.25,3
AAPL,15,2019-01-07T16:45:00+00:00,5,4.977844,376.80,5
AAPL,15,2019-01-07T17:00:00+00:00,6,5.981307,537.67,6
AAPL,15,2019-01-07T17:15:00+00:00,3,2.992378,825.00,2
AAPL,15,2019-01-07T17:30:00+00:00,9,8.975793,951.67,7
AAPL,15,2019-01-07T17:45:00+00:00,3,2.989616,1062.67,3
AAPL,15,2019-01-07T18:00:00+00:00,4,3.993068,1468.25,2
AAPL,15,2019-01-07T18:15:00+00:00,8,7.960573,454.62,4
AAPL,15,2019-01-07T18:30:00+00:00,5,4.970942,1020.40,5
AAPL,15,2019-01-07T18:45:00+00:00,5,4.969549,892.00,5
AAPL,15,2019-01-07T19:00:00+00:00,7,6.984747,661.00,4
AAPL,15,2019-01-07T19:15:00+00:00,4,3.978552,822.50,4
AAPL,15,2019-01-07T19:30:00+00:00,4,3.975791,1409.75,2
AAPL,15,2019-01-07T19:45:00+00:00,3,2.986846,837.00,3
AAPL,15,2019-01-07T20:00:00+00:00,5,4.973708,823.40,5
AAPL,15,2019-01-07T20:15:00+00:00,2,1.988229,893.50,2
AAPL,15,2019-01-07T20:30:00+00:00,1,0.998612,1436.00,1
AAPL,15,2019-01-07T20:45:00+00:00,2,1.990998,547.00,2
AAPL,15,2019-01-07T21:00:00+00:00,3,2.982699,801.00,3
AAPL,15,2019-01-07T21:15:00+00:00,5,4.972334,694.80,5
AAPL,15,2019-01-07T21:30:00+00:00,6,5.960566,1052.50,4
AAPL,15,2019-01-07T21:45:00+00:00,2,1.987541,207.00,2
AAPL,15,2019-01-08T13:30:00+00:00,236,158.178321,726.43,78
AAPL,15,2019-01-08T13:45:00+00:00,6,5.957117,746.33,5
AAPL,15,2019-01-08T14:00:00+00:00,6,5.966804,671.67,6
AAPL,15,2019-01-08T14:15:00+00:00,8,7.972997,1092.88,7
AAPL,15,2019-01-08T14:30:00+00:00,2,1.996534,326.00,2
AAPL,15,2019-01-08T14:45:00+00:00,5,4.977158,597.40,5
AAPL,15,2019-01-08T15:00:00+00:00,4,3.982015,488.00,3
AAPL,15,2019-01-08T15:15:00+00:00,7,6.955029,287.43,6
AAPL,15,2019-01-08T15:30:00+00:00,3,2.979262,1227.00,2
AAPL,15,2019-01-08T15:45:00+00:00,3,2.982003,595.67,2
AAPL,15,2019-01-08T16:00:00+00:00,3,2.977872,904.00,2
AAPL,15,2019-01-08T16:15:00+00:00,8,7.963313,709.88,6
AAPL,15,2019-01-08T16:30:00+00:00,6,5.961957,787.33,6
AAPL,15,2019-01-08T16:45:00+00:00,1,0.997226,732.00,1
AAPL,15,2019-01-08T17:00:00+00:00,4,3.981305,1051.25,4
AAPL,15,2019-01-08T17:15:00+00:00,7,6.965394,716.43,6
AAPL,15,2019-01-08T17:30:00+00:00,2,1.988244,504.00,2
AAPL,15,2019-01-08T17:45:00+00:00,3,2.990298,430.67,3
AAPL,15,2019-01-08T18:00:00+00:00,6,5.972307,1893.50,6
AAPL,15,2019-01-08T18:30:00+00:00,1,0.990325,945.00,1
AAPL,15,2019-01-08T18:45:00+00:00,6,5.972318,518.50,5
AAPL,15,2019-01-08T19:00:00+00:00,8,7.945366,551.75,8
AAPL,15,2019-01-08T19:15:00+00:00,3,2.982020,742.00,3
AAPL,15,2019-01-08T19:30:00+00:00,1,0.991013,317.00,1
AAPL,15,2019-01-08T19:45:00+00:00,7,6.971611,924.86,6
AAPL,15,2019-01-08T20:00:00+00:00,2,1.987547,365.50,2
AAPL,15,2019-01-08T20:15:00+00:00,1,0.993080,2463.00,1
AAPL,15,2019-01-08T20:30:00+00:00,5,4.970968,947.20,3
AAPL,15,2019-01-08T20:45:00+00:00,1,0.996534,455.00,1
AAPL,15,2019-01-08T21:00:00+00:00,4,3.980638,541.00,4
AAPL,15,2019-01-08T21:15:00+00:00,2,1.988932,349.00,2
AAPL,15,2019-01-08T21:30:00+00:00,2,1.988937,1128.00,2
AAPL,15,2019-01-08T21:45:00+00:00,2,1.989611,549.00,2
AAPL,15,2019-01-09T13:30:00+00:00,272,179.311171,660.09,93
AAPL,15,2019-01-09T13:45:00+00:00,2,1.990994,264.50,2
AAPL,15,2019-01-09T14:00:00+00:00,1,0.991013,1286.00,1
AAPL,15,2019-01-09T14:15:00+00:00,3,2.988914,921.00,3
AAPL,15,2019-01-09T14:30:00+00:00,8,7.953647,563.12,7
AAPL,15,2019-01-09T14:45:00+00:00,9,8.934968,891.44,8
AAPL,15,2019-01-09T15:00:00+00:00,1,0.993080,519.00,1
AAPL,15,2019-01-09T15:15:00+00:00,5,4.967484,670.80,3
AAPL,15,2019-01-09T15:30:00+00:00,7,6.966789,1587.14,6
AAPL,15,2019-01-09T15:45:00+00:00,5,4.962656,587.40,4
AAPL,15,2019-01-09T16:00:00+00:00,3,2.976492,455.33,3
AAPL,15,2019-01-09T16:15:00+00:00,4,3.982685,911.50,4
AAPL,15,2019-01-09T16:30:00+00:00,2,1.988937,887.50,2
AAPL,15,2019-01-09T17:00:00+00:00,3,2.984763,588.67,3
AAPL,15,2019-01-09T17:15:00+00:00,6,5.964016,610.17,5
AAPL,15,2019-01-09T17:30:00+00:00,4,3.982687,915.00,3
AAPL,15,2019-01-09T17:45:00+00:00,6,5.954355,518.67,5
AAPL,15,2019-01-09T18:00:00+00:00,2,1.993766,374.00,2
AAPL,15,2019-01-09T18:15:00+00:00,1,1.000000,507.00,1
AAPL,15,2019-01-09T18:30:00+00:00,5,4.984768,1218.00,5
AAPL,15,2019-01-09T18:45:00+00:00,7,6.965394,616.00,7
AAPL,15,2019-01-09T19:00:00+00:00,4,3.977859,415.75,4
AAPL,15,2019-01-09T19:15:00+00:00,4,3.977166,231.50,3
AAPL,15,2019-01-09T19:30:00+00:00,5,4.972314,1463.80,4
AAPL,15,2019-01-09T19:45:00+00:00,2,1.986167,205.00,2
AAPL,15,2019-01-09T20:00:00+00:00,4,3.979921,530.00,4
AAPL,15,2019-01-09T20:15:00+00:00,6,5.982004,538.50,6
AAPL,15,2019-01-09T20:30:00+00:00,4,3.989599,246.00,4
AAPL,15,2019-01-09T20:45:00+00:00,3,2.973040,1217.00,1
AAPL,15,2019-01-09T21:00:00+00:00,3,2.989611,717.00,3
AAPL,15,2019-01-09T21:15:00+00:00,3,2.988219,1379.00,3
AAPL,15,2019-01-09T21:30:00+00:00,4,3.973728,370.75,4
AAPL,15,2019-01-09T21:45:00+00:00,3,2.988915,931.33,3
AAPL,15,2019-01-10T13:30:00+00:00,165,112.181047,673.35,60
AAPL,15,2019-01-10T13:45:00+00:00,2,1.987543,364.50,2
AAPL,15,2019-01-10T14:00:00+00:00,2,1.997226,430.50,2
AAPL,15,2019-01-10T14:15:00+00:00,3,2.982005,709.33,3
AAPL,15,2019-01-10T15:00:00+00:00,2,1.997226,500.50,2
AAPL,15,2019-01-10T15:15:00+00:00,6,5.967477,679.00,4
AAPL,15,2019-01-10T15:30:00+00:00,3,2.979247,590.00,3
AAPL,15,2019-01-10T15:45:00+00:00,3,2.977860,586.67,3
AAPL,15,2019-01-10T16:00:00+00:00,4,3.990986,709.75,4
AAPL,15,2019-01-10T16:15:00+00:00,1,0.995151,806.00,1
AAPL,15,2019-01-10T16:30:00+00:00,4,3.981303,660.25,4
AAPL,15,2019-01-10T16:45:00+00:00,1,1.000000,524.00,1
AAPL,15,2019-01-10T17:00:00+00:00,2,1.990996,518.50,2
AAPL,15,2019-01-10T17:15:00+00:00,1,0.991013,579.00,1
AAPL,15,2019-01-10T17:30:00+00:00,2,1.992382,956.00,2
AAPL,15,2019-01-10T17:45:00+00:00,2,1.997226,300.50,2
AAPL,15,2019-01-10T18:00:00+00:00,2,1.984092,442.50,2
AAPL,15,2019-01-10T18:45:00+00:00,4,3.986140,593.25,3
AAPL,15,2019-01-10T19:00:00+00:00,3,2.981338,444.00,2
AAPL,15,2019-01-10T19:30:00+00:00,1,0.997226,569.00,1
AAPL,15,2019-01-10T19:45:00+00:00,1,0.998612,305.00,1
AAPL,15,2019-01-10T20:00:00+00:00,2,1.991701,231.50,2
AAPL,15,2019-01-10T20:15:00+00:00,1,0.991013,1117.00,1
AAPL,15,2019-01-10T20:30:00+00:00,1,0.998612,1007.00,1
AAPL,15,2019-01-10T21:00:00+00:00,1,0.998612,1159.00,1
AAPL,15,2019-01-10T21:45:00+00:00,3,2.977171,438.33,2
AAPL,15,2019-01-11T13:30:00+00:00,146,101.053607,725.68,49
AAPL,15,2019-01-11T13:45:00+00:00,2,1.990325,338.00,2
AAPL,15,2019-01-11T14:00:00+00:00,3,2.978552,1119.33,2
AAPL,15,2019-01-11T14:15:00+00:00,7,6.971617,770.14,3
AAPL,15,2019-01-11T14:30:00+00:00,4,3.977843,930.25,3
AAPL,15,2019-01-11T14:45:00+00:00,3,2.977176,590.33,3
AAPL,15,2019-01-11T15:00:00+00:00,7,6.972328,706.00,7
AAPL,15,2019-01-11T15:15:00+00:00,4,3.976467,1058.75,3
AAPL,15,2019-01-11T15:30:00+00:00,2,1.987543,1210.00,2
AAPL,15,2019-01-11T15:45:00+00:00,6,5.961939,523.83,4
AAPL,15,2019-01-11T16:00:00+00:00,2,1.989631,968.50,2
AAPL,15,2019-01-11T16:15:00+00:00,3,2.996534,609.33,3
AAPL,15,2019-01-11T16:30:00+00:00,4,3.967505,1011.00,3
AAPL,15,2019-01-11T16:45:00+00:00,2,1.991684,496.50,2
AAPL,15,2019-01-11T17:00:00+00:00,1,0.993080,812.00,1
AAPL,15,2019-01-11T17:15:00+00:00,5,4.986144,697.80,5
AAPL,15,2019-01-11T17:30:00+00:00,4,3.979938,690.25,3
AAPL,15,2019-01-11T17:45:00+00:00,3,2.977862,901.33,3
AAPL,15,2019-01-11T18:00:00+00:00,3,2.990294,1094.00,3
AAPL,15,2019-01-11T18:15:00+00:00,1,0.995151,1086.00,1
AAPL,15,2019-01-11T18:30:00+00:00,4,3.974391,500.25,4
AAPL,15,2019-01-11T18:45:00+00:00,3,2.975795,1294.00,3
AAPL,15,2019-01-11T19:15:00+00:00,1,0.998612,978.00,1
AAPL,15,2019-01-11T19:30:00+00:00,5,4.982009,549.40,4
AAPL,15,2019-01-11T19:45:00+00:00,4,3.980619,708.00,2
AAPL,15,2019-01-11T20:00:00+00:00,2,1.999306,1260.00,2
AAPL,15,2019-01-11T20:15:00+00:00,7,6.966097,795.43,5
AAPL,15,2019-01-11T20:30:00+00:00,1,1.000000,1366.00,1
AAPL,15,2019-01-11T20:45:00+00:00,2,1.997224,995.50,2
AAPL,15,2019-01-14T13:30:00+00:00,391,156.954420,885.53,84
AAPL,15,2019-01-14T13:45:00+00:00,2,1.997918,829.00,2
AAPL,15,2019-01-14T14:15:00+00:00,7,6.941914,769.14,7
AAPL,15,2019-01-14T14:30:00+00:00,4,3.980619,1288.25,3
AAPL,15,2019-01-14T14:45:00+00:00,7,6.956408,450.14,7
AAPL,15,2019-01-14T15:00:00+00:00,5,4.978542,1216.20,3
AAPL,15,2019-01-14T15:15:00+00:00,6,5.969552,425.33,4
AAPL,15,2019-01-14T15:30:00+00:00,2,1.997918,1426.50,2
AAPL,15,2019-01-14T15:45:00+00:00,8,7.966753,845.50,8
AAPL,15,2019-01-14T16:00:00+00:00,7,6.969546,639.57,7
AAPL,15,2019-01-14T16:15:00+00:00,1,0.995842,737.00,1
AAPL,15,2019-01-14T16:30:00+00:00,4,3.989605,583.25,3
AAPL,15,2019-01-14T16:45:00+00:00,2,1.991686,419.00,2
AAPL,15,2019-01-14T17:00:00+00:00,4,3.980623,1872.75,3
AAPL,15,2019-01-14T17:15:00+00:00,2,1.989620,65.50,2
AAPL,15,2019-01-14T17:30:00+00:00,2,1.982715,859.50,2
AAPL,15,2019-01-14T17:45:00+00:00,4,3.990990,1224.50,3
AAPL,15,2019-01-14T18:00:00+00:00,5,4.990319,804.80,4
AAPL,15,2019-01-14T18:15:00+00:00,2,1.999306,870.50,2
AAPL,15,2019-01-14T18:30:00+00:00,6,5.969543,1310.17,6
AAPL,15,2019-01-14T18:45:00+00:00,1,0.991013,1881.00,1
AAPL,15,2019-01-14T19:00:00+00:00,1,0.991013,1879.00,1
AAPL,15,2019-01-14T19:15:00+00:00,4,3.973016,899.25,4
AAPL,15,2019-01-14T19:30:00+00:00,1,0.993080,1799.00,1
AAPL,15,2019-01-14T19:45:00+00:00,1,0.991013,547.00,1
AAPL,15,2019-01-14T20:00:00+00:00,4,3.977862,538.75,2
AAPL,15,2019-01-14T20:15:00+00:00,3,2.973727,555.67,3
AAPL,15,2019-01-14T20:30:00+00:00,1,0.991701,1674.00,1
AAPL,15,2019-01-14T20:45:00+00:00,2,1.984092,1006.00,2
AAPL,15,2019-01-14T21:00:00+00:00,5,4.973717,760.60,5
AAPL,15,2019-01-14T21:15:00+00:00,1,1.000000,56.00,1
AAPL,15,2019-01-14T21:30:00+00:00,2,1.997918,448.00,2
AAPL,15,2019-01-15T13:30:00+00:00,185,122.458518,629.45,72
AAPL,15,2019-01-15T13:45:00+00:00,1,0.997919,697.00,1
AAPL,15,2019-01-15T14:00:00+00:00,2,1.989613,862.50,2
AAPL,15,2019-01-15T14:15:00+00:00,6,5.980608,689.83,4
AAPL,15,2019-01-15T14:30:00+00:00,1,0.997919,588.00,1
AAPL,15,2019-01-15T14:45:00+00:00,4,3.982026,544.75,3
AAPL,15,2019-01-15T15:00:00+00:00,2,1.992376,261.50,2
AAPL,15,2019-01-15T15:15:00+00:00,7,6.972319,541.71,6
AAPL,15,2019-01-15T15:30:00+00:00,3,2.975795,1215.67,3
AAPL,15,2019-01-15T15:45:00+00:00,3,2.973727,571.67,2
AAPL,15,2019-01-15T16:00:00+00:00,10,9.932193,531.70,8
AAPL,15,2019-01-15T16:15:00+00:00,3,2.982699,986.00,3
AAPL,15,2019-01-15T16:30:00+00:00,4,3.988227,832.75,4
AAPL,15,2019-01-15T16:45:00+00:00,4,3.987536,819.75,3
AAPL,15,2019-01-15T17:00:00+00:00,3,2.983394,465.33,3
AAPL,15,2019-01-15T17:15:00+00:00,3,2.987535,334.33,3
AAPL,15,2019-01-15T17:30:00+00:00,4,3.987549,1512.25,3
AAPL,15,2019-01-15T17:45:00+00:00,3,2.977172,670.33,3
AAPL,15,2019-01-15T18:00:00+00:00,2,2.000000,935.50,2
AAPL,15,2019-01-15T18:15:00+00:00,1,0.990325,799.00,1
AAPL,15,2019-01-15T18:45:00+00:00,3,2.984085,406.67,3
AAPL,15,2019-01-15T19:00:00+00:00,3,2.977171,814.67,2
AAPL,15,2019-01-15T19:15:00+00:00,2,1.988932,277.00,2
AAPL,15,2019-01-15T19:30:00+00:00,1,0.993080,322.00,1
AAPL,15,2019-01-15T19:45:00+00:00,3,2.978550,894.00,2
AAPL,15,2019-01-15T20:00:00+00:00,2,1.990994,483.00,2
AAPL,15,2019-01-15T20:15:00+00:00,3,2.984768,465.00,1
AAPL,15,2019-01-15T20:30:00+00:00,1,0.996534,1176.00,1
AAPL,15,2019-01-15T21:00:00+00:00,1,0.993769,591.00,1
AAPL,15,2019-01-15T21:15:00+00:00,3,2.986844,254.67,3
AAPL,15,2019-01-15T21:30:00+00:00,2,1.984780,717.00,2
AAPL,15,2019-01-16T13:30:00+00:00,125,83.093469,680.06,59
AAPL,15,2019-01-16T14:00:00+00:00,4,3.973704,1173.75,3
AAPL,15,2019-01-16T14:15:00+00:00,3,2.982001,632.33,3
AAPL,15,2019-01-16T14:30:00+00:00,2,1.994454,582.50,2
AAPL,15,2019-01-16T15:00:00+00:00,5,4.967479,1114.60,5
AAPL,15,2019-01-16T15:15:00+00:00,3,2.986160,300.67,3
AAPL,15,2019-01-16T15:45:00+00:00,2,1.986850,363.50,2
AAPL,15,2019-01-16T16:00:00+00:00,5,4.962651,1129.80,4
AAPL,15,2019-01-16T16:15:00+00:00,2,1.994456,246.00,2
AAPL,15,2019-01-16T16:30:00+00:00,3,2.994450,453.33,3
AAPL,15,2019-01-16T16:45:00+00:00,2,1.999306,751.50,2
AAPL,15,2019-01-16T17:00:00+00:00,5,4.973718,683.00,5
AAPL,15,2019-01-16T17:15:00+00:00,4,3.988222,736.50,4
AAPL,15,2019-01-16T17:45:00+00:00,1,0.997919,692.00,1
